Campaign_ID,Campaign_Name,Marketing_Channel,Start_Date,End_Date,Impressions,Clicks,Conversions,Total_Spend,Revenue_Generated,Location,Age_Group,Gender,Duration_Days,ROI,CTR,Conversion_Rate,CPA
CMP154,Shop & Share,Social Media,2023-03-04,2024-11-09,47673.6,36460.8,28408.0,7390.528,24939.152,Suceava,55+,Female,616,2.374,0.765,0.779,0.26
CMP155,Seasonal Steals,Paid Ads,2023-01-31,2024-09-27,36208.0,340.8,248.0,4131.088,6644.944,Bacău,35-44,Male,605,0.609,0.009,0.728,16.658
CMP156,Deal of the Day,Influencer Marketing,2022-11-07,2024-07-27,79163.2,49824.0,21558.4,1939.024,5103.216,Galați,35-44,Female,628,1.632,0.629,0.433,0.09
CMP157,Cart to Couch,Influencer Marketing,2023-01-22,2024-10-11,48409.6,46505.6,22412.8,745.44,2914.08,Bacău,45-54,Male,628,2.909,0.961,0.482,0.033
CMP158,Wishlist Wonders,Email,2023-01-23,2024-09-30,75035.2,72216.0,30073.6,3663.616,5374.032,Târgu Mureș,18-24,Female,616,0.467,0.962,0.416,0.122
CMP159,Deal of the Day,Email,2023-01-27,2024-10-04,20680.0,16315.2,579.2,1575.904,4174.096,Bacău,25-34,Male,616,1.649,0.789,0.036,2.721
CMP160,Cart to Couch,Paid Ads,2022-06-19,2024-03-05,1692.8,1198.4,1065.6,4906.832,9246.48,Târgu Mureș,35-44,Male,625,0.884,0.708,0.889,4.605
CMP161,Wishlist Wonders,Paid Ads,2023-02-10,2024-10-25,75488.0,12576.0,9600.0,2097.296,7069.568,Bacău,55+,Male,623,2.371,0.167,0.763,0.218
CMP162,Wishlist Wonders,Social Media,2022-09-28,2024-05-28,14284.8,13276.8,6563.2,5713.648,14274.176,Târgu Mureș,18-24,Male,608,1.498,0.929,0.494,0.871
CMP163,Flash Sale Frenzy,Social Media,2022-07-24,2024-03-29,26163.2,19390.4,8230.4,4396.176,10593.152,Baia Mare,18-24,Male,614,1.41,0.741,0.424,0.534
CMP164,Deal of the Day,Paid Ads,2022-09-08,2024-05-19,38747.2,27219.2,26171.2,7285.504,24143.264,Bacău,25-34,Male,619,2.314,0.702,0.961,0.278
CMP165,Seasonal Steals,Influencer Marketing,2022-07-11,2024-03-30,47502.4,26374.4,8635.2,7595.376,11493.376,Galați,25-34,Female,628,0.513,0.555,0.327,0.88
CMP166,Wishlist Wonders,Email,2022-05-27,2024-02-11,31528.0,14817.6,4152.0,7802.272,18373.008,Galați,55+,Male,625,1.355,0.47,0.28,1.879
CMP167,Cart to Couch,Email,2022-08-11,2024-05-01,61923.2,48001.6,41368.0,7082.8,14618.384,Galați,35-44,Male,629,1.064,0.775,0.862,0.171
CMP168,Shop & Share,Influencer Marketing,2022-07-17,2024-03-14,8539.2,3462.4,2768.0,356.656,469.936,Galați,18-24,Male,606,0.318,0.405,0.799,0.129
CMP169,Wishlist Wonders,Influencer Marketing,2022-12-28,2024-08-23,53838.4,41414.4,19345.6,2805.536,7366.624,Galați,55+,Male,604,1.626,0.769,0.467,0.145
CMP170,Seasonal Steals,Influencer Marketing,2022-11-17,2024-07-30,29243.2,24662.4,5070.4,4926.112,10076.624,Târgu Mureș,18-24,Male,621,1.046,0.843,0.206,0.972
CMP171,Seasonal Steals,Influencer Marketing,2023-01-28,2024-09-23,33251.2,2547.2,964.8,6325.984,8931.872,Baia Mare,25-34,Female,604,0.412,0.077,0.379,6.557
CMP172,Shop & Share,Paid Ads,2022-05-15,2024-01-31,71848.0,36980.8,30670.4,2079.504,6752.24,Galați,18-24,Female,626,2.247,0.515,0.829,0.068
CMP173,Cart to Couch,Influencer Marketing,2022-10-12,2024-06-18,70990.4,10652.8,10446.4,2699.808,3422.384,Bacău,55+,Male,615,0.268,0.15,0.981,0.258
CMP174,Shop & Share,Social Media,2022-10-14,2024-06-14,6420.8,3241.6,988.8,6128.064,17740.32,Târgu Mureș,35-44,Female,609,1.895,0.505,0.305,6.197
CMP175,Cart to Couch,Paid Ads,2022-05-15,2024-01-06,49056.0,8172.8,3350.4,3838.016,13491.392,Bacău,18-24,Female,601,2.515,0.167,0.41,1.146
CMP176,Wishlist Wonders,Paid Ads,2022-07-30,2024-03-25,65539.2,23108.8,22432.0,2400.352,6915.696,Bacău,55+,Male,604,1.881,0.353,0.971,0.107
CMP177,Shop & Share,Social Media,2022-09-27,2024-05-31,12356.8,2992.0,937.6,7861.936,30883.136,Galați,35-44,Male,612,2.928,0.242,0.313,8.385
CMP178,Wishlist Wonders,Email,2022-06-02,2024-02-05,67345.6,13721.6,13262.4,3038.336,5582.56,Târgu Mureș,25-34,Male,613,0.837,0.204,0.967,0.229
CMP179,Deal of the Day,Influencer Marketing,2022-09-21,2024-05-31,12692.8,2833.6,638.4,4088.688,6368.848,Bacău,45-54,Male,618,0.558,0.223,0.225,6.405
CMP180,Flash Sale Frenzy,Email,2022-12-02,2024-08-16,18420.8,11440.0,3614.4,4887.552,12399.84,Suceava,35-44,Male,623,1.537,0.621,0.316,1.352
CMP181,Seasonal Steals,Paid Ads,2023-01-12,2024-09-14,9456.0,5499.2,353.6,4599.088,12380.176,Suceava,25-34,Female,611,1.692,0.582,0.064,13.006
CMP182,Wishlist Wonders,Email,2023-03-03,2024-11-21,27947.2,4529.6,1302.4,3581.392,4786.576,Suceava,55+,Female,629,0.337,0.162,0.288,2.75
CMP183,Seasonal Steals,Influencer Marketing,2023-01-09,2024-09-23,25884.8,12475.2,11241.6,7454.992,13856.272,Bacău,25-34,Male,623,0.859,0.482,0.901,0.663
CMP184,Deal of the Day,Paid Ads,2022-09-30,2024-06-11,17195.2,3164.8,3099.2,1091.696,3403.712,Suceava,45-54,Male,620,2.118,0.184,0.979,0.352
CMP185,Seasonal Steals,Email,2022-06-07,2024-02-17,63171.2,7950.4,4380.8,4349.824,5523.952,Suceava,18-24,Male,620,0.27,0.126,0.551,0.993
CMP186,Wishlist Wonders,Email,2022-11-21,2024-08-04,67462.4,18476.8,8264.0,3146.56,8293.552,Suceava,45-54,Male,622,1.636,0.274,0.447,0.381
CMP187,Shop & Share,Paid Ads,2022-06-21,2024-03-05,62035.2,3040.0,1800.0,2453.76,4385.472,Galați,45-54,Male,623,0.787,0.049,0.592,1.363
CMP188,Deal of the Day,Paid Ads,2023-02-07,2024-10-23,63652.8,54875.2,32816.0,2796.096,6675.248,Galați,45-54,Male,624,1.387,0.862,0.598,0.085
CMP189,Shop & Share,Social Media,2022-08-02,2024-04-01,49457.6,48116.8,32286.4,6547.52,14392.896,Baia Mare,45-54,Male,608,1.198,0.973,0.671,0.203
CMP190,Flash Sale Frenzy,Social Media,2022-07-17,2024-03-15,25766.4,22536.0,2254.4,987.248,2163.584,Târgu Mureș,45-54,Female,607,1.192,0.875,0.1,0.438
CMP191,Deal of the Day,Influencer Marketing,2022-12-06,2024-08-21,48137.6,34542.4,9369.6,4861.68,11360.896,Târgu Mureș,25-34,Male,624,1.337,0.718,0.271,0.519
CMP192,Flash Sale Frenzy,Influencer Marketing,2022-07-12,2024-03-23,60728.0,39129.6,14582.4,7446.16,18320.336,Suceava,35-44,Male,620,1.46,0.644,0.373,0.511
CMP193,Cart to Couch,Influencer Marketing,2022-08-28,2024-05-09,64576.0,48915.2,758.4,7242.736,24602.336,Baia Mare,55+,Male,620,2.397,0.757,0.016,9.55
CMP194,Shop & Share,Email,2022-11-01,2024-07-21,18080.0,6820.8,4211.2,361.072,485.856,Suceava,18-24,Male,628,0.346,0.377,0.617,0.086
CMP195,Seasonal Steals,Social Media,2022-05-19,2024-02-01,55454.4,40867.2,25670.4,4894.304,8759.088,Suceava,35-44,Female,623,0.79,0.737,0.628,0.191
CMP196,Flash Sale Frenzy,Social Media,2023-01-23,2024-10-02,9680.0,2337.6,529.6,366.912,929.28,Bacău,25-34,Male,618,1.533,0.241,0.227,0.693
CMP197,Flash Sale Frenzy,Paid Ads,2023-02-03,2024-10-12,42372.8,38022.4,16251.2,5910.048,16192.384,Suceava,18-24,Female,617,1.74,0.897,0.427,0.364
CMP198,Wishlist Wonders,Paid Ads,2022-08-18,2024-04-20,74296.0,60428.8,17724.8,2994.112,3814.112,Baia Mare,25-34,Female,611,0.274,0.813,0.293,0.169
CMP199,Cart to Couch,Paid Ads,2022-11-11,2024-07-08,30980.8,25577.6,7819.2,7048.064,15367.232,Suceava,25-34,Male,605,1.18,0.826,0.306,0.901
CMP200,Wishlist Wonders,Influencer Marketing,2023-01-13,2024-09-10,3440.0,1321.6,28.8,748.176,1611.376,Bacău,55+,Male,606,1.154,0.384,0.022,25.978
CMP201,Cart to Couch,Email,2022-11-27,2024-08-09,40790.4,35742.4,6083.2,6801.808,8898.72,Târgu Mureș,55+,Female,621,0.308,0.876,0.17,1.118
CMP202,Wishlist Wonders,Email,2023-01-01,2024-09-07,70616.0,45107.2,36233.6,4156.576,16135.952,Bacău,35-44,Female,615,2.882,0.639,0.803,0.115
CMP203,Flash Sale Frenzy,Influencer Marketing,2023-02-19,2024-10-25,79342.4,7969.6,3241.6,3044.048,7382.64,Galați,45-54,Male,614,1.425,0.1,0.407,0.939
CMP204,Shop & Share,Social Media,2023-02-08,2024-10-19,47792.0,13360.0,12187.2,502.8,1766.624,Suceava,18-24,Male,619,2.514,0.28,0.912,0.041
CMP205,Flash Sale Frenzy,Social Media,2023-01-03,2024-09-12,61137.6,55267.2,30552.0,752.32,1415.6,Suceava,18-24,Male,618,0.882,0.904,0.553,0.025
CMP206,Seasonal Steals,Social Media,2022-11-02,2024-07-01,15236.8,1140.8,259.2,3767.296,10759.104,Baia Mare,25-34,Male,607,1.856,0.075,0.227,14.534
CMP207,Flash Sale Frenzy,Social Media,2023-02-07,2024-10-28,21936.0,18984.0,18816.0,3830.56,12354.928,Bacău,55+,Female,629,2.225,0.865,0.991,0.204
CMP208,Shop & Share,Email,2022-11-22,2024-08-09,63700.8,18608.0,4051.2,3611.984,14254.288,Bacău,18-24,Female,626,2.946,0.292,0.218,0.892
CMP209,Cart to Couch,Social Media,2022-08-26,2024-05-16,67715.2,14027.2,2880.0,4442.832,12770.672,Târgu Mureș,55+,Male,629,1.874,0.207,0.205,1.543
CMP210,Flash Sale Frenzy,Email,2023-01-28,2024-09-22,47508.8,32628.8,24128.0,6420.72,25156.416,Suceava,18-24,Male,603,2.918,0.687,0.739,0.266
CMP211,Deal of the Day,Influencer Marketing,2022-06-16,2024-02-27,4457.6,3635.2,833.6,906.8,1690.144,Baia Mare,45-54,Female,621,0.864,0.816,0.229,1.088
CMP212,Wishlist Wonders,Social Media,2022-06-17,2024-03-03,23776.0,23764.8,3908.8,2463.072,9420.368,Galați,55+,Male,625,2.825,1.0,0.164,0.63
CMP213,Seasonal Steals,Social Media,2023-02-19,2024-10-31,45985.6,18195.2,6672.0,7114.096,18946.976,Bacău,55+,Male,620,1.663,0.396,0.367,1.066
CMP214,Wishlist Wonders,Social Media,2022-08-26,2024-04-26,50355.2,1480.0,569.6,2126.976,4976.496,Baia Mare,18-24,Male,609,1.34,0.029,0.385,3.734
CMP215,Deal of the Day,Paid Ads,2022-09-07,2024-05-08,62651.2,10817.6,1123.2,3718.032,7976.064,Galați,45-54,Male,609,1.145,0.173,0.104,3.31
CMP216,Shop & Share,Influencer Marketing,2022-12-14,2024-08-29,49881.6,5158.4,704.0,7735.44,15807.888,Suceava,25-34,Male,624,1.044,0.103,0.136,10.988
CMP217,Shop & Share,Email,2022-12-30,2024-09-17,49776.0,22211.2,21777.6,5251.728,18571.936,Galați,25-34,Female,627,2.536,0.446,0.98,0.241
CMP218,Seasonal Steals,Email,2022-05-15,2024-01-21,29148.8,28937.6,21944.0,7948.224,29508.896,Galați,25-34,Male,616,2.713,0.993,0.758,0.362
CMP219,Wishlist Wonders,Social Media,2022-06-06,2024-01-31,57516.8,35022.4,440.0,4908.448,18161.84,Bacău,35-44,Female,604,2.7,0.609,0.013,11.156
CMP220,Shop & Share,Email,2023-02-14,2024-11-03,9076.8,904.0,19.2,1545.552,4124.288,Bacău,25-34,Male,628,1.668,0.1,0.021,80.498
CMP221,Wishlist Wonders,Social Media,2023-01-25,2024-09-20,19243.2,8739.2,5908.8,7142.992,24675.904,Bacău,55+,Male,604,2.455,0.454,0.676,1.209
CMP222,Flash Sale Frenzy,Social Media,2022-08-18,2024-05-02,55075.2,7649.6,3918.4,1840.032,4907.056,Târgu Mureș,35-44,Male,623,1.667,0.139,0.512,0.47
CMP223,Wishlist Wonders,Influencer Marketing,2023-01-17,2024-09-21,28056.0,6680.0,3097.6,1483.136,3906.368,Suceava,25-34,Male,613,1.634,0.238,0.464,0.479
CMP224,Cart to Couch,Email,2022-09-26,2024-05-25,15635.2,3737.6,1313.6,2740.176,10839.696,Târgu Mureș,55+,Male,607,2.956,0.239,0.351,2.086
CMP225,Shop & Share,Social Media,2023-01-03,2024-09-02,11368.0,4406.4,3371.2,3156.784,10240.48,Bacău,25-34,Male,608,2.244,0.388,0.765,0.936
CMP226,Seasonal Steals,Influencer Marketing,2022-11-16,2024-07-29,4619.2,4460.8,2435.2,7547.312,13963.248,Bacău,45-54,Male,621,0.85,0.966,0.546,3.099
CMP227,Flash Sale Frenzy,Paid Ads,2022-11-22,2024-08-12,53073.6,26928.0,2598.4,7682.272,10639.264,Suceava,55+,Male,629,0.385,0.507,0.096,2.957
CMP228,Shop & Share,Influencer Marketing,2022-11-29,2024-08-09,67334.4,12390.4,7017.6,4499.776,14963.04,Bacău,25-34,Male,619,2.325,0.184,0.566,0.641
CMP229,Shop & Share,Email,2022-05-25,2024-02-11,68646.4,1564.8,947.2,1140.784,3006.72,Galați,18-24,Male,627,1.636,0.023,0.605,1.204
CMP230,Seasonal Steals,Influencer Marketing,2023-01-04,2024-08-28,63360.0,11356.8,5512.0,6855.232,25890.576,Galați,45-54,Male,602,2.777,0.179,0.485,1.244
CMP231,Seasonal Steals,Social Media,2023-01-11,2024-09-12,31233.6,4224.0,3262.4,6061.264,21595.104,Bacău,25-34,Male,610,2.563,0.135,0.772,1.858
CMP232,Deal of the Day,Paid Ads,2022-08-04,2024-04-17,48721.6,33841.6,1307.2,2643.088,8050.128,Baia Mare,55+,Male,622,2.046,0.695,0.039,2.022
CMP233,Flash Sale Frenzy,Paid Ads,2023-02-25,2024-10-22,24126.4,16318.4,8756.8,5628.912,9627.44,Galați,18-24,Female,605,0.71,0.676,0.537,0.643
CMP234,Shop & Share,Social Media,2022-11-07,2024-07-14,23342.4,8011.2,5204.8,7621.408,12773.328,Galați,45-54,Male,615,0.676,0.343,0.65,1.464
CMP235,Seasonal Steals,Paid Ads,2022-06-28,2024-03-06,29027.2,1025.6,307.2,4614.72,14170.832,Bacău,55+,Male,617,2.071,0.035,0.3,15.022
CMP236,Shop & Share,Paid Ads,2022-06-04,2024-02-13,54387.2,27587.2,12096.0,2446.56,8975.632,Baia Mare,35-44,Female,619,2.669,0.507,0.438,0.202
CMP237,Shop & Share,Influencer Marketing,2022-07-03,2024-03-11,40612.8,5100.8,1726.4,3830.864,14404.608,Bacău,55+,Male,617,2.76,0.126,0.338,2.219
CMP238,Flash Sale Frenzy,Influencer Marketing,2022-09-28,2024-05-26,35384.0,8704.0,1720.0,2652.192,5350.976,Bacău,55+,Male,606,1.018,0.246,0.198,1.542
CMP239,Shop & Share,Social Media,2022-09-20,2024-05-31,16689.6,9211.2,6480.0,7422.592,22216.752,Suceava,25-34,Female,619,1.993,0.552,0.703,1.145
CMP240,Flash Sale Frenzy,Social Media,2023-01-17,2024-09-18,53984.0,53972.8,29348.8,7087.888,9309.504,Târgu Mureș,25-34,Male,610,0.313,1.0,0.544,0.242
CMP241,Wishlist Wonders,Email,2022-12-07,2024-08-27,49547.2,42747.2,39625.6,1590.56,2845.312,Galați,18-24,Female,629,0.789,0.863,0.927,0.04
CMP242,Shop & Share,Paid Ads,2022-12-16,2024-08-12,71230.4,26193.6,20982.4,1989.84,7874.0,Baia Mare,35-44,Male,605,2.957,0.368,0.801,0.095
CMP243,Cart to Couch,Paid Ads,2022-08-30,2024-05-18,43025.6,39075.2,752.0,5749.232,10060.224,Galați,45-54,Male,627,0.75,0.908,0.019,7.645
CMP244,Shop & Share,Email,2023-03-01,2024-11-14,46212.8,42828.8,35329.6,7856.64,22232.944,Bacău,45-54,Female,624,1.83,0.927,0.825,0.222
CMP245,Cart to Couch,Influencer Marketing,2022-12-01,2024-08-20,25550.4,22099.2,1142.4,3915.76,9771.312,Galați,18-24,Female,628,1.495,0.865,0.052,3.428
CMP246,Shop & Share,Email,2023-03-05,2024-10-28,37808.0,37145.6,34857.6,3980.688,10650.496,Galați,35-44,Female,603,1.676,0.982,0.938,0.114
CMP247,Wishlist Wonders,Paid Ads,2022-12-12,2024-08-23,1960.0,857.6,403.2,559.44,1591.456,Baia Mare,18-24,Male,620,1.845,0.438,0.47,1.388
CMP248,Deal of the Day,Social Media,2022-08-19,2024-05-08,50884.8,28569.6,7769.6,254.352,340.4,Târgu Mureș,25-34,Male,628,0.338,0.561,0.272,0.033
CMP249,Seasonal Steals,Social Media,2022-05-17,2024-02-03,7963.2,5566.4,3302.4,530.8,1471.296,Baia Mare,35-44,Male,627,1.772,0.699,0.593,0.161
CMP250,Seasonal Steals,Social Media,2022-08-01,2024-03-25,36457.6,32203.2,4203.2,6676.928,16808.048,Galați,25-34,Female,602,1.517,0.883,0.131,1.589
CMP251,Deal of the Day,Social Media,2023-01-08,2024-09-22,70545.6,9758.4,1294.4,680.736,2239.104,Suceava,25-34,Male,623,2.289,0.138,0.133,0.526
CMP252,Cart to Couch,Influencer Marketing,2022-10-24,2024-06-17,48275.2,31988.8,11100.8,1236.24,4330.544,Târgu Mureș,25-34,Female,602,2.503,0.663,0.347,0.111
CMP253,Flash Sale Frenzy,Paid Ads,2022-12-06,2024-08-19,53374.4,7758.4,521.6,1851.632,2838.336,Baia Mare,35-44,Male,622,0.533,0.145,0.067,3.55
CMP254,Shop & Share,Social Media,2023-02-26,2024-11-01,38824.0,37166.4,30347.2,3944.496,11781.12,Suceava,25-34,Male,614,1.987,0.957,0.817,0.13
CMP255,Seasonal Steals,Email,2023-03-03,2024-11-01,68486.4,43852.8,15862.4,5515.152,16430.96,Târgu Mureș,25-34,Male,609,1.979,0.64,0.362,0.348
CMP256,Shop & Share,Paid Ads,2022-10-25,2024-06-18,35745.6,21790.4,16907.2,4228.992,14133.104,Târgu Mureș,18-24,Female,602,2.342,0.61,0.776,0.25
CMP257,Cart to Couch,Paid Ads,2022-05-28,2024-02-15,47337.6,30104.0,18195.2,3471.008,9466.032,Târgu Mureș,18-24,Male,628,1.727,0.636,0.604,0.191
CMP258,Shop & Share,Paid Ads,2022-08-14,2024-04-28,13804.8,4275.2,1665.6,6684.496,12245.808,Suceava,25-34,Male,623,0.832,0.31,0.39,4.013
CMP259,Shop & Share,Email,2022-06-04,2024-02-18,75803.2,72264.0,25977.6,2981.2,11496.4,Târgu Mureș,55+,Male,624,2.856,0.953,0.359,0.115
CMP260,Seasonal Steals,Influencer Marketing,2022-06-10,2024-02-19,58328.0,44494.4,7686.4,2029.024,6335.424,Suceava,35-44,Male,619,2.122,0.763,0.173,0.264
CMP261,Wishlist Wonders,Social Media,2022-09-01,2024-05-01,63577.6,7190.4,5603.2,4877.92,6768.56,Galați,35-44,Male,608,0.388,0.113,0.779,0.871
CMP262,Shop & Share,Paid Ads,2022-06-05,2024-02-13,61100.8,3308.8,465.6,2888.624,10165.424,Baia Mare,18-24,Male,618,2.519,0.054,0.141,6.204
CMP263,Flash Sale Frenzy,Email,2022-11-13,2024-07-24,12929.6,9244.8,1009.6,4965.552,7712.656,Târgu Mureș,18-24,Male,619,0.553,0.715,0.109,4.918
CMP264,Shop & Share,Email,2023-02-10,2024-10-29,24347.2,734.4,526.4,290.976,618.432,Târgu Mureș,25-34,Female,627,1.125,0.03,0.717,0.553
CMP265,Deal of the Day,Influencer Marketing,2022-07-16,2024-03-22,55875.2,13592.0,1139.2,3342.976,13092.816,Târgu Mureș,25-34,Female,615,2.917,0.243,0.084,2.934
CMP266,Cart to Couch,Email,2022-11-02,2024-07-06,45150.4,3851.2,1857.6,6104.832,7878.672,Bacău,25-34,Male,612,0.291,0.085,0.482,3.286
CMP267,Seasonal Steals,Paid Ads,2023-01-16,2024-10-07,67326.4,13553.6,915.2,6705.904,12213.648,Baia Mare,45-54,Female,630,0.821,0.201,0.068,7.327
CMP268,Seasonal Steals,Influencer Marketing,2022-09-30,2024-06-06,76478.4,18636.8,2990.4,7415.456,18313.072,Târgu Mureș,18-24,Male,615,1.47,0.244,0.16,2.48
CMP269,Deal of the Day,Email,2022-09-12,2024-05-06,75144.0,39713.6,19572.8,3616.192,4367.312,Galați,55+,Female,602,0.208,0.528,0.493,0.185
CMP270,Shop & Share,Email,2022-06-14,2024-02-05,25379.2,8910.4,6793.6,2321.152,9241.984,Bacău,55+,Male,601,2.982,0.351,0.762,0.342
CMP271,Shop & Share,Email,2022-08-05,2024-04-26,52198.4,30601.6,22480.0,1429.408,2861.12,Baia Mare,55+,Male,630,1.002,0.586,0.735,0.064
CMP272,Deal of the Day,Email,2022-12-11,2024-08-07,30848.0,9926.4,9532.8,7535.152,16054.208,Suceava,45-54,Female,605,1.131,0.322,0.96,0.79
CMP273,Wishlist Wonders,Email,2022-08-12,2024-04-25,33452.8,16945.6,9993.6,558.768,2073.184,Galați,18-24,Female,622,2.71,0.507,0.59,0.056
CMP274,Wishlist Wonders,Influencer Marketing,2022-07-26,2024-03-31,15556.8,2782.4,262.4,664.288,1030.752,Baia Mare,25-34,Male,614,0.552,0.179,0.094,2.532
CMP275,Wishlist Wonders,Influencer Marketing,2023-02-25,2024-11-12,22180.8,5868.8,2809.6,3384.624,10515.008,Galați,35-44,Female,626,2.107,0.265,0.479,1.205
CMP276,Cart to Couch,Social Media,2022-10-11,2024-06-13,19563.2,2504.0,836.8,2788.464,4448.496,Baia Mare,18-24,Female,611,0.595,0.128,0.334,3.332
CMP277,Seasonal Steals,Paid Ads,2023-01-17,2024-09-09,65126.4,18915.2,15489.6,4990.336,11657.184,Galați,35-44,Female,601,1.336,0.29,0.819,0.322
CMP278,Seasonal Steals,Email,2022-07-09,2024-03-17,76796.8,50803.2,25750.4,5317.584,12066.832,Târgu Mureș,35-44,Male,617,1.269,0.662,0.507,0.207
CMP279,Seasonal Steals,Email,2022-07-22,2024-04-02,56288.0,50241.6,31360.0,6192.896,24197.504,Suceava,55+,Male,620,2.907,0.893,0.624,0.197
CMP280,Flash Sale Frenzy,Influencer Marketing,2022-12-16,2024-08-28,74820.8,58449.6,22364.8,6601.808,22731.168,Târgu Mureș,35-44,Male,621,2.443,0.781,0.383,0.295
CMP281,Seasonal Steals,Paid Ads,2022-09-07,2024-05-25,37283.2,3785.6,1308.8,1812.784,3478.592,Târgu Mureș,25-34,Male,626,0.919,0.102,0.346,1.385
CMP282,Wishlist Wonders,Social Media,2022-06-10,2024-02-25,9793.6,4572.8,2076.8,3102.208,8420.768,Galați,35-44,Male,625,1.714,0.467,0.454,1.494
CMP283,Seasonal Steals,Paid Ads,2023-01-24,2024-10-12,2184.0,1342.4,419.2,7497.936,12831.456,Suceava,18-24,Male,627,0.711,0.615,0.312,17.886
CMP284,Seasonal Steals,Influencer Marketing,2022-06-19,2024-02-10,14028.8,2460.8,27.2,6252.56,9387.728,Târgu Mureș,45-54,Male,601,0.501,0.175,0.011,229.874
CMP285,Wishlist Wonders,Email,2022-12-31,2024-09-01,58817.6,55632.0,10089.6,551.888,1315.52,Galați,45-54,Male,610,1.384,0.946,0.181,0.055
CMP286,Cart to Couch,Influencer Marketing,2023-02-22,2024-11-08,58329.6,45942.4,24779.2,5921.904,15933.664,Târgu Mureș,35-44,Male,625,1.691,0.788,0.539,0.239
CMP287,Seasonal Steals,Paid Ads,2023-01-31,2024-10-20,40913.6,3707.2,142.4,7555.472,17378.608,Baia Mare,45-54,Male,628,1.3,0.091,0.038,53.058
CMP288,Shop & Share,Email,2023-01-24,2024-10-01,69246.4,40502.4,38945.6,6935.568,15831.36,Suceava,25-34,Male,616,1.283,0.585,0.962,0.178
CMP289,Flash Sale Frenzy,Paid Ads,2022-11-15,2024-07-31,50486.4,30041.6,27483.2,1255.968,4758.288,Galați,18-24,Male,624,2.789,0.595,0.915,0.046
CMP290,Cart to Couch,Social Media,2022-11-09,2024-07-17,39580.8,36902.4,18187.2,5525.616,17865.28,Bacău,35-44,Male,616,2.233,0.932,0.493,0.304
CMP291,Deal of the Day,Paid Ads,2022-12-18,2024-08-17,59059.2,41291.2,12252.8,4067.984,14338.128,Suceava,45-54,Male,608,2.525,0.699,0.297,0.332
CMP292,Seasonal Steals,Paid Ads,2022-12-25,2024-09-06,36451.2,26614.4,6896.0,736.304,1185.168,Târgu Mureș,35-44,Male,621,0.61,0.73,0.259,0.107
CMP293,Seasonal Steals,Influencer Marketing,2023-02-13,2024-10-20,34480.0,33025.6,28241.6,4596.304,9381.888,Baia Mare,18-24,Female,615,1.041,0.958,0.855,0.163
CMP294,Cart to Couch,Paid Ads,2022-09-12,2024-05-06,40604.8,2057.6,1411.2,4927.648,18419.808,Bacău,18-24,Male,602,2.738,0.051,0.686,3.492
CMP295,Shop & Share,Social Media,2022-09-16,2024-05-21,25484.8,1758.4,408.0,2778.08,11038.784,Suceava,55+,Female,613,2.974,0.069,0.232,6.809
CMP296,Seasonal Steals,Email,2023-02-01,2024-10-17,7788.8,5396.8,4976.0,3509.872,7840.016,Târgu Mureș,35-44,Male,624,1.234,0.693,0.922,0.705
CMP297,Cart to Couch,Email,2022-11-19,2024-08-04,52683.2,48313.6,15830.4,2161.424,5687.248,Târgu Mureș,35-44,Male,624,1.631,0.917,0.328,0.137
CMP298,Flash Sale Frenzy,Social Media,2022-05-14,2024-01-14,16558.4,4825.6,3238.4,2965.776,4686.24,Baia Mare,18-24,Male,610,0.58,0.291,0.671,0.916
CMP299,Cart to Couch,Social Media,2022-06-18,2024-03-08,18451.2,13486.4,4672.0,7776.032,17724.624,Târgu Mureș,25-34,Male,629,1.279,0.731,0.346,1.664
CMP300,Cart to Couch,Social Media,2022-07-24,2024-04-03,50328.0,8555.2,3712.0,4122.176,10071.472,Bacău,35-44,Female,619,1.443,0.17,0.434,1.11
CMP301,Cart to Couch,Email,2023-02-09,2024-10-30,37216.0,28211.2,11248.0,4686.544,15478.224,Târgu Mureș,18-24,Female,629,2.303,0.758,0.399,0.417
CMP302,Flash Sale Frenzy,Email,2023-01-21,2024-09-25,2425.6,1155.2,1132.8,4156.24,16273.952,Baia Mare,45-54,Male,613,2.916,0.476,0.981,3.669
CMP303,Seasonal Steals,Email,2022-08-27,2024-05-07,71236.8,50433.6,12792.0,1899.92,6365.568,Galați,45-54,Male,619,2.35,0.708,0.254,0.149
CMP304,Wishlist Wonders,Influencer Marketing,2022-10-15,2024-06-23,6659.2,2881.6,1292.8,5448.656,12384.176,Galați,18-24,Female,617,1.273,0.433,0.449,4.215
CMP305,Wishlist Wonders,Paid Ads,2023-02-21,2024-10-17,39134.4,1328.0,910.4,7409.024,24013.76,Târgu Mureș,55+,Male,604,2.241,0.034,0.686,8.138
CMP306,Wishlist Wonders,Social Media,2023-01-09,2024-09-04,36771.2,26979.2,7769.6,6487.728,18359.632,Suceava,25-34,Female,604,1.83,0.734,0.288,0.835
CMP307,Cart to Couch,Influencer Marketing,2022-05-22,2024-01-16,37596.8,27433.6,10560.0,5337.296,6766.176,Suceava,55+,Male,604,0.268,0.73,0.385,0.505
CMP308,Deal of the Day,Influencer Marketing,2022-10-29,2024-07-04,28846.4,707.2,457.6,2178.24,3142.32,Târgu Mureș,55+,Male,614,0.443,0.025,0.647,4.76
